x,y
-6.577867,-3.0722222
-4.3924193,-0.781971
-0.8589272,-6.8203154
2.5848,-2.507248
3.7112298,0.67929083
1.9932516,-2.499365
0.5252523,7.2442408
-1.894666,3.8200617
2.5847304,3.5003645
-5.9768276,-2.7754009
0.21785158,8.221045
0.4896576,-3.785439
-3.6093125,-2.8587089
-4.066055,-3.4042099
-0.91667444,3.1978712
-6.8557796,-1.2215264
-6.3630214,-3.3559225
-2.8812943,5.7347274
-5.6025906,-3.577893
-1.7555622,-6.8607783
0.5931628,-4.32748
-1.9320999,-1.048855
4.3471375,-4.2869163
0.93930995,1.486631
2.8220427,0.16660069
-1.6615628,1.2602754
3.3910406,4.6961274
0.9451067,-5.6419225
2.3686576,-5.2783437
-5.5241766,1.1562315
-0.3452836,-3.678141
-1.372493,1.5032247
-3.1141872,5.998807
-4.4998417,3.0457935
-4.456632,2.2786498
3.4143715,4.825457
-0.7909349,3.5875034
-1.4874835,7.3482466
-2.2325373,-4.8893585
1.8298792,0.56696105
0.60823363,8.301305
3.8742087,6.420475
-2.2516968,-7.062914
-5.8107796,1.4371945
4.091394,6.077233
-3.4689817,2.4657145
0.73764616,-4.8356576
4.88312,0.863088
3.9810932,4.720888
-0.24334033,3.647819
0.19143239,-6.7426505
-1.3373477,1.549231
0.09092334,-6.836769
-1.7882111,-6.6479897
-3.5906816,-5.279298
-1.5135865,-2.2066855
2.2407615,-1.967243
5.2799077,0.8403081
-3.6866984,0.83115494
-2.109121,5.7571025
2.6587796,-2.2808924
3.6414974,-2.1767511
-3.2149184,0.8531856
-1.6864905,5.4713807
1.8088129,0.51358104
0.20923868,-6.0280304
-2.595621,4.244851
-2.139374,0.52068675
1.9557947,-3.264842
2.2461782,5.6981835
-4.7181835,-4.093474
2.9053013,-6.385255
-5.9695725,-5.3678493
-1.0092685,3.9568942
5.8146014,-0.4537118
-5.185858,2.5521262
2.2760646,5.173496
0.29775012,5.612579
2.2149918,-2.7753317
2.5075223,-0.48282018
2.285859,6.4621015
-1.54242,3.3682537
4.6050596,1.0618116
-5.7554317,0.20937853
2.8557038,2.71944
0.08524745,-6.584282
4.363279,-6.221779
-0.72652787,7.417308
-3.6323118,2.581061
-1.0858226,3.282473
-5.4026127,-1.0434984
2.3678968,-6.0562286
-1.334812,3.7760317
4.2602715,6.450314
0.36157683,5.6082706
-3.547879,1.6152686
1.1828634,7.838248
-6.532585,-2.5130384
-1.6242099,4.1156583
1.3092129,3.0362759
-2.364528,8.039897
1.2187424,-4.3445044
4.306638,6.53348
1.7794075,8.145157
-3.680335,-5.1839356
3.0410557,-5.9618497
2.2236776,-1.8259165
0.87019956,-7.113473
-0.020936154,0.47363204
-2.8807387,-6.6264796
5.1434484,0.26324153
-5.780684,-3.891986
-1.273279,1.5016139
3.5828838,7.05582
2.259944,-6.52977
1.3013773,4.174715
4.0026603,4.5242515
-5.2643013,-4.4197817
-0.31282327,-6.4991517
-4.344659,-1.665549
-2.0767858,5.832354
-5.3489175,2.5243783
-0.28700706,-3.331059
3.9405017,-4.074805
5.2706256,4.5575376
1.7412256,0.6607625
1.3003045,3.084303
3.1335876,-5.7541547
1.0019745,0.37408307
5.372826,-0.05706697
4.992355,6.3548756
-1.8001239,-5.554825
0.31625196,-4.7914906
-4.5950055,-3.2747283
5.531918,0.7928904
3.1575925,-1.9235784
2.6170764,-6.2096252
-4.268752,-1.7439917
-1.7736584,0.07853357
3.3235204,-1.340512
2.2477174,-6.830531
3.2757595,-2.4725993
2.61913,-5.718034
-1.5087804,7.2442327
-4.6283164,1.6389309
-3.0429547,-6.1293087
-3.0291302,5.9119487
4.0875363,4.3384457
1.51545,3.2326233
4.756512,4.750887
2.399575,2.9024909
1.0658993,1.390779
-1.9815044,-4.7112846
-4.2934446,-2.0431879
-1.4771075,-1.6883538
-1.3681816,-2.7045295
4.464123,-0.3752803
1.4858749,2.8178225
-5.3851957,-3.649537
5.7559395,0.77795136
-1.6092036,-3.892805
-2.4872732,-3.725899
0.7466129,1.5405926
3.6568818,2.842938
4.614573,-5.6915336
1.2472109,3.4435837
-3.9234393,-4.8603306
5.0775385,-3.8468826
0.7462387,-0.005581869
2.4042325,6.6035175
-1.1936369,0.67715347
4.9520483,-0.4958994
4.9370146,-4.601861
5.5958247,-0.06479665
-0.16598372,3.2376003
1.873893,-5.838992
2.56171,7.5303583
-4.1808124,-5.5474
-0.77136254,1.5051973
3.594649,6.297276
-1.7446864,7.9739285
-0.55772406,-5.5728006
0.7319046,-5.2246327
4.082533,-4.316411
-5.239389,-2.9862719
-6.265487,-5.0080357
4.661231,5.8420677
0.41826153,-3.886667
1.7005849,-2.8512897
-4.376015,0.5723221
-0.34026212,-5.5349755
0.8297041,-5.980822
-5.6262856,-3.5767841
0.90309846,-2.451769
-4.582024,-2.5601034
2.3639405,7.6845884
2.1219606,-1.5848728
-2.9150884,-0.9228732
-2.7214193,5.6397986
4.8265357,6.788051
1.8648455,3.0414095
4.181366,0.826091
1.383571,0.972583
0.34345353,-6.972756
-5.044283,2.9180644
-2.6762342,-4.7397833
3.5781639,-6.565127
-2.361251,5.7325406
-3.8476307,-1.6380335
-2.6268857,3.8938613
0.7272096,-4.3351192
-4.3200297,-1.3262523
-1.1018184,-4.4039803
5.0376697,6.423331
-3.9636116,-1.0232122
-4.669933,2.073196
1.9864385,7.430734
-0.9208549,3.7919054
-4.873354,-4.8742027
-1.0537102,-2.5213299
-1.2186115,1.213996
-5.579212,-2.8378
3.706855,3.097127
3.3693006,3.3176877
0.21541415,4.687639
3.0686886,-2.213621
-0.61355674,5.695108
2.2853632,-1.9918402
-2.2427552,5.468309
0.4579542,7.029639
-4.9150014,-3.457288
5.0656834,4.561466
4.400825,-6.6841865
2.4707532,3.7686167
-5.3575625,-0.68115
-2.8351007,1.8789504
-1.6826028,0.14357454
3.1038022,-6.829626
-1.6282227,-4.6322684
-6.0325446,-4.9880214
0.5301627,5.9161634
-0.9352099,7.947378
4.155582,6.039302
-2.5998423,5.734929
-4.982779,2.1753
-2.2978778,5.70231
4.4302077,4.2878127
3.0165656,-0.47634968
-0.71396565,7.31109
-1.5559115,6.505529
-0.8341795,1.3794979
-1.1200291,-5.563333
-1.597918,7.11117
-4.6303854,1.6690575
1.4664879,0.9050626
3.6614723,7.159465
2.2384963,7.2984776
-6.2319117,-2.381351
3.4775794,-5.7362194
-5.643722,-4.0663652
1.9449911,6.574048
-0.5073266,1.6066092
-7.097548,-0.33385953
-0.90939546,-0.053315382
1.6120096,6.9923124
-4.7488623,-0.5733099
-6.2830257,-5.0651565
-7.2301216,-1.8898631
-2.7348588,0.678004
2.3547373,2.654654
0.37373605,0.06286388
-5.1410604,3.2946262
0.045253936,3.3131654
4.0499506,-1.8442314
2.5216293,-0.93429357
5.516856,0.5428084
-0.4175351,-6.509077
1.8333501,6.948248
-2.0282366,7.1117435
-0.69997716,1.5573006
5.6006517,-4.202784
0.559573,-3.8740835
2.2472382,-5.465348
-5.561362,-4.1171803
4.785248,-0.808302
2.8982813,-2.8592236
-1.856045,3.725088
2.7002482,2.8247123
-1.3838998,1.5651845
-5.9374766,2.134105
0.3880886,-4.4509254
4.6799574,-3.6712418
-1.3646561,7.8992176
0.6727631,-3.8771043
1.5030704,3.277173
3.6929674,3.0648906
0.33506978,8.190062
-1.3460976,4.089874
-5.0879955,-1.7129356
-1.7340311,3.8695257
0.7726506,6.7110667
0.39957058,5.5385385
-1.0946518,3.8146384
-0.19112259,-2.415294
0.46390167,-4.6338243
-3.1858182,-3.1643505
6.24174,-4.526206
-1.4179239,-3.7385547
5.9246316,-4.446245
-4.004041,-3.2663574
-2.5962574,7.733128
-1.6221467,1.3940501
-1.2896208,7.129498
-1.7127943,-4.4272385
4.2722125,4.5380573
-5.9995456,-5.344558
-2.4660876,1.6763746
-1.8785878,7.7494893
5.1887417,5.95086
5.8395524,-1.1914542
2.2733748,6.736517
-1.5013216,1.4286001
4.8129797,5.31675
4.1018558,-6.652404
5.7971363,-0.3046984
5.700198,-3.3753054
-3.8014739,0.6270768
2.1423087,6.55502
1.0337421,-6.752013
4.5077496,-4.7670217
5.2545586,-2.2203467
4.5096607,6.5622144
4.4545207,-4.3479843
5.4200163,-0.6191896
-4.0593057,2.4889877
0.71594673,0.79733795
-4.0022197,2.4646106
4.5860023,7.2333937
5.304516,-4.501012
3.3962603,6.666389
3.1998138,2.9197261
-4.237032,-4.542098
-0.026522292,6.679644
1.1056725,-4.327899
2.3562157,-0.8753619
-6.1690702,-2.6631784
-5.4703107,-2.375655
1.9933947,6.7226505
-4.8514867,-1.0172644
-1.54986,-4.552147
-1.3736618,1.3044071
-2.753466,-5.250115
0.2602687,-2.5006642
4.214181,3.653451
-3.6875196,-1.9055923
0.042013787,0.5026391
-2.6030262,-3.428176
-5.469828,-3.12911
3.1972368,5.9411426
2.8209398,-2.0300798
-1.176159,-4.433355
-5.7462893,-1.9621783
-1.5117699,-5.275096
0.19935647,7.011657
0.104325496,0.473637
-1.7204386,7.756109
-4.3244762,-2.998298
-4.0568395,1.902079
-6.696282,-2.4911177
0.92105615,6.8735337
2.9382844,0.61235535
-6.3922653,-4.135628
2.6455896,3.057381
0.0011290084,-4.614533
5.1914825,-4.8544936
4.207915,3.9282343
-0.6193883,-6.4863753
-1.0586199,-2.0522094
3.261229,2.9025924
0.09999144,-2.3955379
4.076881,-6.6390567
-3.9803758,2.436884
0.80717194,1.3900703
-3.5036669,-1.3898634
3.6428752,6.9501944
5.003845,5.8122816
3.5818965,-6.4391913
1.8040174,-1.9030296
-1.8797284,1.3418739
0.79684496,0.84223914
-5.545247,-5.3123627
0.14089638,7.598738
-2.3850281,4.0933714
-2.8784556,-6.1664753
0.52243555,-2.3587162
0.21159576,3.8099933
3.4187603,2.678848
2.7980764,-1.8945441
3.6513715,6.131498
-2.0377848,-0.766398
4.7547936,-0.17964864
0.7902248,-4.635866
-6.5333624,-3.9693327
-0.367464,0.88404363
1.9664513,3.3371477
1.8752381,-0.19858281
-4.2430305,1.8229573
2.4445093,7.0889516
-4.1086793,-0.51078284
2.2567635,-4.7859583
4.277532,6.185916
4.606591,5.9774213
-3.1497471,0.45264113
0.20337066,6.73128
0.23776998,-5.1953683
3.1745627,0.52296835
-1.7929927,8.23908
-1.9923972,-1.1177871
-0.7440905,-2.4883618
-1.8151695,-1.7558529
-3.9873788,-1.2941235
1.0044905,-6.9631796
0.2429494,-4.872313
-1.0856016,-2.0536137
-3.9019783,1.60807
1.4252012,-0.2102231
5.4268556,-3.6010926
5.0152116,5.509031
0.65055376,-1.005056
0.60855126,-1.8033175
-0.7644573,1.4510671
4.1313133,-5.2964106
-2.5028014,7.21922
-6.013807,2.4075334
-2.0205898,5.5490465
0.8831678,-2.6352496
5.2955604,-2.8059728
-5.4239416,1.1011418
3.2327144,2.74761
4.596037,1.3658781
3.2012525,-1.8968002
3.1119156,0.16367346
2.7344844,4.817174
1.6727345,0.8023508
-1.593672,-6.1670327
-0.8546293,6.745819
0.26802883,5.5273633
-1.146981,-2.138604
-0.79560566,-7.150777
-4.2967873,-1.5668048
3.4495993,7.168736
-1.11743,-5.618602
-1.9211588,4.0105643
1.3710816,5.3136005
-4.1563163,-4.0295863
0.47268838,0.1405333
0.5162765,-5.778768
1.432703,-0.27897525
3.9361522,0.3892253
4.4921613,-4.472338
1.8188183,-0.1775514
-2.7658744,7.348081
-2.249019,5.976186
-1.642914,7.501674
4.726591,-2.8328092
2.2147627,7.4675074
0.76527786,-2.1641273
2.0898561,-4.9624276
-0.72884893,0.47778028
-1.1218796,-2.320811
1.4434886,7.212888
1.8323396,-3.2603161
-4.142363,3.0042942
2.393098,-2.0973399
-0.8734698,3.79581
-1.2872375,3.9893177
-0.07398706,-5.9416265
1.5532516,6.828989
2.3666875,6.403913
0.6233089,-6.46658
2.1445775,6.6740146
3.0661252,5.8206863
4.015077,4.5598454
2.5088282,-0.017410815
-2.7199113,0.6396141
3.606114,-2.4985855
2.2161596,6.2908134
0.19204262,3.682043
-0.039587967,5.789879
-0.05922841,6.183587
-6.729427,-4.556055
-5.6735806,-3.7036839
-6.146055,-4.833327
5.665186,-5.2349935
-3.7943385,2.0958002
-3.2583468,-1.7405995
-1.8551246,5.4325433
2.6647315,-4.767802
-0.92420137,-0.6553564
2.7544231,2.6982036
-5.015291,1.309203
0.35995778,7.983899
-2.6701808,-4.291588
-3.293839,-1.6308823
-0.8732386,7.7562943
-5.679853,-5.1701283
2.0153837,6.2591424
-0.077153556,1.6457876
-3.324157,0.71122634
4.470392,-5.815402
-4.2831016,-5.113495
1.120623,-6.052107
-1.769949,6.9311957
-5.275513,-4.1993866
0.15560651,-7.249222
-5.192726,-6.0554667
-2.2081366,8.245434
1.5200738,5.417979
-2.4975176,-6.6999426
5.871224,-0.8376472
5.0534277,5.601248
2.4014506,-6.0248027
-5.484586,1.6172858
3.15494,-5.882746
-6.4287996,-1.7158629
-3.5499468,-3.380493
-4.1874356,-0.49236447
-6.15251,-0.22609837
1.0269402,-6.8839316
-1.9541312,5.5133843
2.385771,7.508374
-6.677302,-3.206581
2.960757,0.92505705
-6.806537,-3.4525442
1.7112032,3.7753148
1.6422658,-3.1686788
5.2190914,-0.31676796
2.4494693,-6.2009854
-3.7196872,2.8448627
-4.23074,-1.4902327
-4.125046,-3.7630088
-3.5663412,-1.5440484
-7.0940742,-2.829355
-2.627532,4.924085
2.8344553,-6.136703
3.1086404,-6.3007913
1.7822508,0.98624766
5.542977,0.49066877
-0.061779536,-4.884189
4.0227323,4.632387
-4.5385804,-1.7227894
0.36719924,7.6335425
0.065434955,-2.3460922
1.87316,-1.7934513
-1.3596493,8.08269
-5.6895933,-3.267781
1.6191592,6.290519
2.3586826,5.040987
-3.5022583,0.4783157
-4.3713045,2.8231554
0.054491166,-2.2119746
-0.5310834,-6.4990854
-0.81473994,3.5353928
-2.4019325,4.8971157
3.0813494,-0.08613017
-3.3106172,-1.7381257
1.4416591,-0.32123637
-0.030886516,3.2870083
-4.650428,2.9541256
0.52587306,7.589999
-0.76123405,1.0531998
0.07692,7.690276
4.7152743,6.125505
-0.66326225,7.366031
2.1409953,-2.2311041
-4.982506,2.9074872
2.0278263,6.795043
0.50465345,-4.179211
0.7561201,0.8363625
2.0378282,-2.6654615
-3.0144753,0.98748684
-1.5549321,-1.8174787
-4.8846545,-4.651675
-5.1167736,2.8808608
-3.0860918,5.611859
0.6219548,-7.041503
-1.5563332,6.690933
-2.0782306,7.7976027
0.10195218,-4.249617
-0.04179385,5.5688815
3.137481,-1.9185381
5.314911,-3.785161
-5.615967,2.5799587
-0.23505801,3.9657042
3.371869,-5.3014784
0.7764379,-2.012277
-2.1846104,-1.7330744
-0.1908515,-0.644615
4.1652,7.3166413
3.473573,-2.5531106
-1.1169744,7.37518
1.1457889,3.1129627
-4.854343,-0.7811965
-4.2701125,-0.79887015
-4.0673575,1.2319696
-1.6599478,-2.3143082
-0.85665417,-2.0180597
4.451679,6.9085503
3.2805429,-2.0923212
-6.665908,-2.3216016
-1.907452,-4.708882
0.13943988,5.536031
-3.773029,-0.61263514
4.4509115,4.349124
-4.5629683,-0.87752146
2.6415012,-5.471943
-3.9170315,2.38018
-1.9776468,-3.5569708
3.1611462,2.8745856
-2.0272896,7.0802116
-1.7779884,5.3275437
-0.07307707,-2.147356
-1.8065108,-3.6735837
-2.5914857,7.5708165
2.1959412,-4.468613
4.727958,-3.1563964
-0.21452026,-5.98484
-0.33207384,-0.19153108
-5.308982,1.2491204
-1.5152041,5.6058173
-1.528659,-2.0784826
1.9421436,7.876911
3.5103312,6.3676047
-3.6661692,-5.397111
5.2384977,6.955067
4.9435763,-0.44853854
1.7630634,2.9544947
-2.2846014,5.428727
1.0337225,-2.0847702
-4.5709753,-0.8318952
-6.3537993,-2.5194159
-1.6096485,5.5998397
2.5466142,-5.2759323
-1.5857579,3.780032
0.16603795,-1.1013734
-7.2958636,-2.2756698
3.8916624,-2.2917218
1.2608156,2.9175775
4.012466,0.03078077
-5.0443687,2.4731224
-3.6848052,-1.6734896
-1.0519176,0.70941186
1.4148047,2.9473205
-1.2298986,6.5128007
-0.3870034,1.226281
3.5402691,7.4138036
-1.4728069,6.9263477
-1.6183488,8.35056
0.09148154,5.9740496
-1.1567681,-0.10311507
4.2429304,6.077291
3.486152,-2.7807958
-6.6436086,-2.565297
5.9709334,0.042354487
-1.3806409,3.8963556
3.07286,3.4686258
5.5694833,1.1512678
-2.1628082,3.9906642
-5.31479,2.0027206
-2.408079,5.977409
-2.19614,-5.764746
-1.6125113,-1.2464578
4.042695,6.0745707
3.0147026,-4.784609
-2.3149092,-4.9425383
4.7397428,4.311299
-1.9143809,-2.189456
-3.6485476,-3.8926122
-4.2088814,1.1352464
2.7871742,-6.5053916
1.4830847,7.4113655
3.6251132,-4.970957
4.105399,-5.511944
-1.725662,-4.841007
5.248535,4.7835393
-0.4015883,1.3360734
0.45065525,-6.643272
-2.0314028,3.5862784
-3.5667408,-2.7739627
4.3625665,-3.721047
4.7563357,6.8668084
-0.19548133,-2.5217385
4.1153054,4.7186675
1.3282509,5.4361286
-0.021023085,1.0451956
0.45971152,-2.6948311
3.7462568,4.5226164
4.5341387,-3.4796002
-3.3264208,-2.4528954
4.26787,6.89183
6.0543942,0.21202642
5.5425444,-0.78189784
2.679771,-4.0630355
0.98044693,3.2246716
5.3276477,-4.6460876
-3.9205413,-1.3806425
3.1349237,2.990288
-4.7014437,-5.6103687
-1.7651656,-0.06782554
-1.0674621,1.6272569
5.971281,0.6916163
3.4132662,0.74691594
5.9512305,-0.079637535
-5.688778,-5.6567035
3.7591627,-4.940489
3.552884,5.7617283
2.6430812,-1.9684039
-2.6193557,5.8671
-6.8166294,-3.3106494
-5.8083353,2.0550377
2.2407734,-1.7354678
1.4748746,3.2036295
2.6690984,0.8229136
-6.795601,-2.7079911
-4.409684,-1.4359727
2.275683,-0.3726649
1.2995713,-0.51181996
-4.4043493,-5.039829
-4.4772396,1.964612
4.6470904,4.33829
3.3005455,-3.3571713
0.8390067,-4.607087
-4.905464,-1.2353687
-5.3644524,1.8695244
1.4284649,3.3639693
-3.420411,2.159463
5.3639507,4.3647904
-4.175691,2.342297
2.9968674,-5.262302
3.9001505,-3.620705
1.304551,-1.0162745
-5.293547,-3.4919488
-3.1698089,-4.9351516
1.8661695,5.322345
0.58556485,-6.159844
1.8612105,6.4679484
-0.7012301,3.2358768
4.524513,0.98911816
-0.27450168,-2.2019725
-2.4840574,4.1343517
0.43812606,-2.6884565
2.473684,-6.0104995
-1.8788049,-6.2258067
5.454386,-3.069065
1.6923491,-5.066638
4.2141457,7.3862305
-4.2292585,-4.3777523
-4.5707536,-3.9613135
0.25684413,7.6362033
-4.1896186,-0.97506756
-0.06363104,-5.7468543
2.3405728,-5.06534
3.3594785,2.815715
3.6674354,-6.9457045
-1.7002147,1.5481364
-3.0983844,-1.6335055
-0.8876421,3.6570156
-3.5976126,-1.6670089
1.8416991,3.2116773
-2.2197123,-2.4407823
1.3589104,3.002189
-5.4126906,1.3698922
1.9198741,5.242312
0.8192536,1.1469609
5.7167335,-4.0217905
4.091001,4.603006
2.3461788,-1.920396
0.6351017,-4.6219473
4.3255253,4.3606195
4.613582,-3.7322185
-2.7204778,4.196802
5.722872,-0.01021266
-2.5562742,6.992367
1.469679,0.9467464
3.4608421,-0.31665838
0.21009165,-2.0284452
0.40698677,8.141335
-3.7327724,-1.4628316
0.02212751,0.28969118
0.7821571,-5.1414804
-2.9954197,-1.2734462
-1.4357183,3.2538335
-6.7863984,-4.0370016
2.818872,0.3789778
0.08927754,-4.799171
-0.8735137,3.624113
4.702021,0.3269844
2.490051,2.989492
3.8934708,-6.1502013
-5.7078476,-3.3270829
-0.3553124,-2.6746507
-3.4055743,-0.36816078
-1.4215854,-4.03314
0.8319173,6.91164
2.142403,6.9115877
-4.2413087,-0.18118617
-3.6179948,-4.8607173
-2.030179,-5.678254
1.750499,-5.0366573
-3.1382513,-5.583251
0.23573676,7.118274
4.716975,-6.6199775
-1.1786861,3.8162096
-1.678883,5.837075
-4.5875053,1.9357405
2.2517972,6.9332657
0.51387703,-5.6446495
4.2935243,5.981252
-0.7440975,-6.0266914
-3.5837965,-4.0435176
6.000219,-0.5318351
-3.8580668,-2.129023
-0.73488736,3.3387802
-3.7527847,-6.476026
-1.2935032,-3.9918523
-1.3805388,6.481861
3.6266167,2.7235916
-6.88754,-3.1104798
2.4586856,-2.4386582
-2.1066508,7.1337404
3.7252524,-6.0231776
1.7697232,-0.18430966
3.4900804,-1.9048202
2.5189478,7.9848943
-1.9607245,-2.3739176
-1.0856621,7.497624
-4.214247,-4.854967
0.02833322,3.6225493
2.6075096,3.2612371
-6.1340446,-0.56695914
-3.438063,-1.3742155
5.847718,-5.083806
-4.1658244,1.6880275
0.7712732,-2.7521062
-1.6842383,-5.3916116
-2.9597664,0.27683553
-6.7700853,-3.6143131
1.6666145,-0.03964735
4.4120436,-6.4682946
1.3393494,-1.438409
0.3570049,-7.4141774
-1.1302869,-4.402807
-2.040547,3.9768476
3.3139727,4.6406956
4.616298,6.305356
3.0000746,7.5710883
-1.8975264,5.7745624
3.8027735,-3.8568294
0.10691437,6.995161
-2.0802228,-3.5275314
-3.0387018,0.6788371
4.5322247,6.247135
4.865179,-5.697567
2.629805,-5.7355404
-2.5099604,7.7972317
-4.299703,-3.3915982
-4.5746746,-3.1505003
0.9887598,0.17387278
-4.3157487,-4.15779
-1.2201236,-6.6016498
0.32540622,-5.2311006
-2.3051498,-6.019723
1.2611662,-5.496612
-3.325113,-4.3555202
-5.634529,2.130868
-4.024962,2.0787215
-2.482482,-3.9687176
-1.4441149,6.0628366
5.3462873,0.0028396854
-2.7142613,5.6581635
-1.459945,4.0049934
4.032163,-6.8739305
-2.3562722,6.8290133
-4.6535606,3.0312138
-3.8109157,-4.803202
-1.5273342,-4.463062
-1.1918523,-4.139711
3.949424,0.7389117
-0.008180576,3.6373556
2.8551667,-0.6076864
0.75162643,-5.3747115
3.2506464,-4.6055875
0.08481182,0.71711344
-3.3174117,1.7297877
-3.729294,-4.894709
-6.1619377,-1.6524464
5.3167295,-5.0476604
-3.1713326,-5.922943
3.2960048,3.021685
-1.722794,6.0327306
6.0710416,-0.335258
-2.3125453,8.055399
5.851898,0.33729407
0.21922353,-3.0343997
4.0656977,6.0162454
3.4083834,2.6748626
-3.4280882,0.40164375
1.9097353,-2.4765732
1.7612056,-0.27040726
-4.138943,-3.9381301
2.8632882,0.24920984
-2.1730108,7.5554285
-6.495108,-2.5561724
-2.519543,-4.2703304
-4.486356,2.3872747
2.1762042,5.030017
4.501319,7.123583
4.609672,5.955015
4.6861005,-3.996405
-3.391413,-1.5096896
-6.4216566,-2.6483755
2.274811,-2.9874976
3.924176,-6.3223844
-0.91692,-0.18161665
2.1900895,6.565877
4.632885,4.0157466
-4.9724236,1.2640021
5.266839,-4.076767
-2.3742957,7.453338
-1.5341223,-2.37719
-1.8576305,7.8236284
0.84419173,-5.5496626
3.3888566,-3.889477
-1.9772191,-6.5965242
-2.5091069,6.986293
-1.7193106,3.509375
5.318559,0.5162494
0.11132073,-1.9038335
-5.5862784,-3.8021436
-6.0468183,-4.638452
-4.818424,-4.0687184
0.86144745,1.4975294
4.011516,4.020725
-4.656245,0.6385209
-1.2356583,-4.961132
4.4644938,4.8334723
-1.945212,0.87875473
4.832831,4.2178426
0.17333813,3.7961044
0.88903654,-6.824481
-4.5527906,-1.509591
-2.1066842,-0.8210018
2.3547962,-5.220337
0.77491665,0.60080576
5.714815,-0.5792884
-1.4940842,3.9564884
2.6051617,-6.2494206
2.4851887,-1.856682
3.0147126,-2.9807265
3.4848857,-0.40372947
-0.87966883,-0.9200104
-4.388897,2.1914215
-1.1446601,4.165838
2.5688968,-2.2556682
-4.158489,0.7654369
0.23546652,1.2504249
-6.2387705,-4.783683
0.023062833,-7.4038725
5.0036535,4.215185
3.0444684,5.318685
1.9732329,-3.5663333
2.889799,-5.0709333
2.3808734,3.5836928
-2.706028,-4.265083
0.77616286,0.76650625
-7.2534018,-1.6677787
-4.795238,2.4371655
4.8308215,1.1293423
1.0174781,7.565204
0.16563363,-5.651779
-4.255071,-5.1091623
1.0656486,0.91484815
2.782559,-6.021487
0.63730544,-1.9440211
1.1894674,-5.445345
-1.8882947,-1.8164939
0.19750017,6.5563297
-0.07709112,-4.321963
-3.8253787,-0.24254726
-0.87245774,-6.9805293
0.3167012,3.731808
-2.0927043,7.346849
2.045641,-5.140947
-1.3909063,6.951759
5.021966,-0.45921355
4.1339855,-0.27520946
1.9591764,5.2992754
-5.7032685,-3.3645716
-6.1824727,2.0583522
0.97095644,5.342599
4.7917337,-3.0677598
2.9466705,-4.8487186
4.6493893,0.61089647
4.6076155,6.122
0.6481793,7.655042
-1.700114,4.039083
3.2989535,2.7574985
1.1324905,-4.5135546
4.0484853,6.0906234
3.3643398,0.87732464
-3.3639588,-3.7291806
3.1913493,2.4536562
4.235507,-2.5097365
1.5574529,5.0135946
0.08032587,3.2391183
-3.406514,-2.1819088
-2.0768948,6.441136
-4.494343,2.8843966
3.4379365,-0.35807723
-0.8736739,3.313339
-0.6598869,0.45888522
0.8434558,-5.4913354
-6.1738477,0.59864956
4.6245146,-5.3130417
2.6198921,-6.7592087
0.039853066,0.88117915
2.8621106,-2.6743834
0.7573029,-5.456055
-6.523479,-1.5553048
2.7567623,0.17630117
-3.470226,-1.5423243
-2.229165,1.5204438
-4.355413,-4.943476
0.60641307,1.0645794
-5.397441,-2.937819
1.7046542,-2.8217955
4.5168104,-3.858805
0.6646037,-2.2352483
6.0101175,-0.353275
4.1750965,-5.4324446
3.4245598,-1.930644
-4.8940682,0.62394315
-4.3089256,1.8942007
3.714792,-6.846938
-4.7216506,-1.6586215
-0.727133,-2.4169915
1.6553942,-0.2771148
0.44206202,-4.7326794
-4.440864,2.5710132
-1.0127754,6.4971137
-6.1149845,-2.226479
-4.411163,-0.76222605
-0.34055611,3.9071088
-2.9519136,-1.0829433
2.4453485,4.9012284
3.7116835,-4.5200076
-2.8066263,-1.7555012
-6.517297,-0.18308087
-1.221209,-1.7062783
-5.535963,1.3312068
2.7544124,3.0520458
-0.66273034,6.3669624
-1.092204,-2.137653
3.991117,-4.353202
-5.712096,-1.9465909
-0.53578246,-4.5513854
-3.4831479,0.90749943
-2.628207,-0.63964605
-3.2257152,-1.6936361
5.297022,0.029765371
-2.473821,7.2826896
1.4543067,8.336389
-1.5355552,-1.685772
-1.6969477,1.2734876
2.4904277,3.2765565
0.077325895,-2.6963668
1.8824996,-4.191972
-4.417097,-1.4041593
-3.4672153,-1.6950687
-0.7560077,3.3726373
-3.8901935,-4.541893
2.266015,-1.7018933
5.6368446,-2.8567166
5.354656,-5.105982
3.0826213,5.6262345
3.7595549,6.0877743
-1.3106889,6.3002043
-0.67284447,-4.3590374
4.8129387,5.815184
4.8955708,0.7444765
2.4081235,-2.2697086
-6.563906,-1.6304781
-6.0796666,-3.7878213
-5.913062,-2.9885314
-1.7896084,3.7265983
-0.6407666,3.3108497
-1.4325826,0.57275164
5.1804285,-0.5933736
-4.402659,-1.2512195
-1.6118021,5.6739554
-4.7881103,0.5942987
1.7406781,3.7888796
3.9336998,6.1763306
2.4085195,2.9653137
1.8378432,6.873135
0.9980942,5.107801
3.8762,5.6533875
3.958736,7.3928123
-3.6566324,2.13477
-7.0502844,-3.393171
0.8903689,5.5764494
2.2325919,-3.6444035
-2.7834027,-1.9200513
2.2161336,-6.272953
-2.2468708,7.9605174
-1.1901375,-5.8040915
3.8270385,-5.8114805
1.9587846,6.559936
4.7100143,-3.9119446
0.17054412,3.2523685
3.8248959,3.0268195
3.9185114,3.9889593
3.1559973,0.25516295
3.9595072,4.7928247
-0.12973596,5.671152
